0.2147,22.2081,20.7027,8.4837,6.2303,8.6563,0.9493,6001883546,20.9667,16.7728,-30.8547,11.3211,1.7826,0.46,43.4588,35.5144,13344416.8,15
0.461,-14.7767,-63.1775,1.0619,0.8731,74.1783,0.0247,2597144933,-21.8124,-0.4117,23.3336,1365.1974,2.0085,3.5644,-16.8766,9.7277,23787547.17,25
0.2899,3.2896,2.4471,2.1301,1.5674,29.4343,0.0057,1357728491,9.995,1.2239,1.1206,47.8916,2.432,1.3675,4.7395,4.2808,4374800.68,15
0.472,11.9376,14.0202,2.6938,2.1624,25.4178,0.1855,1745470931,5.1313,9.8846,-6.8621,14.7506,2.6547,2.9755,11.3396,9.3257,8295564.13,15
0.253,8.3609,9.7647,1.4846,1.2707,28.4719,0.0387,7246950798,12.7386,8.2695,3.5768,-9.0184,2.615,2.7392,17.2431,18.7582,21037114.89,25
0.3619,10.6033,13.4993,2.0411,1.808,32.0439,0.1859,3588219008,13.7797,31.9214,0.4009,56.005,4.1682,1.847,15.8613,17.5556,20563796.36,15
0.0528,2.1435,2.2158,1.5066,1.2181,43.1227,0.0211,3990158555,9.8568,65.6307,1.9033,81.7655,0.5604,0.6257,8.8053,10.474,7575914.96,15
0.648,5.1465,11.6456,1.2586,1.0474,59.53,-0.0788,88608465000,22.2617,22.4911,0.4315,-63.3324,23.2535,5.3055,3.4373,1.5364,533288000,25
0.3207,5.0696,7.5132,2.1149,1.5952,35.2591,-0.0766,4829272863,8.9199,37.7114,2.5868,40.041,0.9084,1.4141,6.5526,8.1318,12504913.38,15
0.1828,4.7978,5.7573,2.2833,1.9573,29.9915,-0.0689,5892340978,3.6362,6.5511,1.5713,-10.3513,4.1918,1.0378,11.7921,7.8235,13754719.8,25
0.0972,4.1786,1.0151,1.2996,0.9936,42.3867,0.0748,3555479775,-9.6133,-2.7081,0.1655,-34.3752,2.2865,0.6006,11.6312,8.1616,5983759.31,15
0.1179,7.8724,6.9723,10.2405,10.1016,4.3138,0.791,2570829678,-1.6526,-7.0654,0.6389,-9.162,29.9006,6.2523,36.9036,35.6818,7412846.52,15
0.2462,4.9037,4.0733,2.4457,2.0899,29.0856,0.063,2070772880,1.1329,-13.5361,1.632,87.4469,1.5928,2.1412,7.5913,8.432,8436667.47,15
0.4241,9.6165,14.5732,1.7949,1.5324,38.5917,0.2239,4730337448,21.8833,0.6109,-0.1945,-0.0871,2.3219,3.1335,12.0574,10.4673,22196792.22,15
0.1909,1.9637,1.2946,8.8767,5.8108,11.009,-0.7061,184439660.7,-2.903,-9.102,-3.2869,-81.0923,1.379,0.487,3.2007,-11.9416,369463.17,25
0.4005,4.9659,5.0095,1.6344,1.3792,30.9167,0.4229,4467628498,-0.1212,-8.5299,2.4953,-49.3402,5.2739,4.3886,4.133,5.2055,25391393,15
0.5435,18.0619,17.2258,1.6357,1.1979,37.6077,-0.0142,7125125432,10.9888,-13.8247,6.0503,-54.1593,185.2978,3.0697,15.4304,9.1706,41227674.26,25
0.4316,3.328,3.6839,1.8256,1.4074,39.2089,0.0759,1613942869,3.5963,13.9316,-4.0156,33.8414,2.1839,2.3518,2.9725,4.6442,10660099.9,15
0.2449,4.4349,9.2196,1.309,0.9502,68.1119,0.0089,4895740703,16.4481,33.2786,1.6372,1.5201,1.0806,1.0165,8.3504,8.8476,26394233.94,15
0.2553,14.3429,15.1345,3.0239,2.1759,16.6323,0.2795,5450757566,-7.0983,26.8364,1.1232,79.7307,3.3067,0.9734,31.471,28.6166,14027350.56,25
0.3867,14.573,17.6204,2.1107,1.9671,27.1301,-0.1256,1516257343,1.7155,1.4113,-37.9381,8.1546,2.0483,5.6179,19.7459,16.85,10339182.71,15
0.3861,8.289,10.4765,1.1857,0.8162,50.0174,0.0555,848250748.6,0.2163,-12.2842,-19.174,3.9297,1.9523,1.812,7.3745,7.3894,5001933.97,15
0.3609,23.6046,24.3116,6.4116,6.3983,10.4726,0.3181,4034999825,10.4263,32.4401,7.9257,32.0037,2.011,238.3045,27.5424,23.6309,2870700.94,25
0.3864,3.1302,5.634,1.2659,0.7175,61.2749,0.0448,4250085310,9.9715,2.4888,4.3262,48.1144,1.4581,1.0382,2.9739,4.6641,10204830.73,15
0.2238,9.2328,10.6202,1.7438,1.3193,24.259,0.1832,4274636046,13.592,7.7673,-1.3054,-13.499,1.4092,1.6248,19.0075,16.2994,11498925.2,15
0.4269,8.9519,12.54,2.0255,1.6461,42.0279,0.0681,2477002428,15.6042,13.8136,5.5908,59.0138,1.8576,2.769,9.9336,10.7176,13772432.21,15
0.2928,9.1673,11.887,1.0749,0.8382,41.5881,0.1154,3398705626,5.7413,5.6469,5.8162,0.4524,3.8472,2.7678,15.2535,12.919,17767308.5,25
0.1038,4.9484,23.772,1.3317,0.4282,84.3763,-0.0281,37755911031,17.6519,25.6529,3.4892,4.4496,8.3583,0.1174,18.4436,11.8335,1190770843,25
0.248,0.5211,-0.8672,0.8486,0.5891,57.4784,0.0901,6359297744,14.9485,3.1287,-2.4431,-164.8564,2.0893,2.1629,-1.3801,-2.0114,16414060.95,15
0.2161,3.384,3.1964,0.8394,0.4664,59.1379,0.0299,970524233.7,9.17,18.7216,2.4752,75.0792,3.7584,0.9099,3.6075,2.6954,7469509.85,25
0.3295,3.2115,3.8097,0.923,0.7816,59.9084,-0.039,1523452515,17.1722,-2.3428,1.0113,277.8003,3.9322,3.6165,3.234,3.2225,7986237.83,15
0.1147,3.1894,3.4121,2.2875,0.7758,34.4551,-0.1006,1600085869,-6.4841,-14.7972,11.1552,-37.6137,2.3977,0.1603,11.197,17.2242,968864.59,15
0.0951,5.0649,0.3915,0.5484,0.2014,56.7729,0.0281,1011395234,-12.0756,-25.9561,0.5062,-33.0921,2.1852,0.4023,-2.1,3.7804,1692422.25,15
0.2491,-3.1545,-12.0781,0.6647,0.5435,76.5792,0.011,1705948403,3.2325,-33.558,-11.8055,-4986.4752,5.8871,2.497,-9.8538,-16.8221,11137732.66,25
0.0884,-72.8026,-572.3614,0.7145,0.567,81.1872,-0.0049,240818344.9,-37.5959,1.6822,888.4615,29.0092,1.2127,0.6125,-377.7152,-49.3419,2084215.93,25
0.5217,12.9384,22.6435,1.1857,0.8055,58.473,0.1163,2042674139,26.1764,0.893,11.6671,90.9252,2.6941,2.4505,10.6237,11.2888,66763337.68,15
0.2322,13.3318,12.444,2.7798,2.123,13.1547,0.3343,6822369943,-4.429,15.9012,2.4427,17.8644,2.4355,1.4868,28.4862,26.8286,25591247.22,15
0.1877,-15.4659,-21.4803,2.4136,2.0425,28.5311,-0.0025,370442039.7,0.5287,-2.9514,-2.959,-9.0974,1.6085,1.6552,-41.9398,-12.0959,1355449.08,25
0.1766,4.3228,9.7285,1.0965,0.8888,67.8946,-0.0483,31075871191,29.3667,42.6452,0.8469,-24.4627,0.9133,1.8566,10.0013,7.7054,46266933.53,15
0.4085,7.7271,12.4086,0.9394,0.6568,46.0904,0.1529,2662160364,5.6655,12.9384,-9.4353,-12.865,3.6978,2.4423,10.0701,8.1927,15888851.12,15
0.3567,0.4855,-0.2541,2.5193,1.871,31.8012,-0.6827,795344244.9,-7.6307,-24.1678,0.1143,-94.1057,8.1355,2.3233,0.6374,0.2207,2939750.95,25
0.3497,12.2894,13.4414,3.6761,3.0247,19.3526,0.0919,5963583578,11.2497,12.5254,7.5586,10.3341,2.1714,2.1255,18.7159,21.4737,19807462.07,15
0.4048,5.4343,11.1361,1.2271,0.8775,58.7656,0.0362,2240380168,5.8108,12.4731,-18.5944,4.8336,1.4366,1.2847,6.6302,6.4109,18420104.9,15
0.1134,-18.6175,-25.0516,3.8886,1.8615,23.1311,-0.3563,545923625.8,-20.9366,-32.2977,-0.9003,-385.729,0.5416,0.2413,-63.2723,-3.4347,482913.85,15
0.2669,19.5428,17.004,4.0215,3.5397,12.304,0.2179,9194955244,3.0946,-5.6751,2.3578,-18.6467,59.5576,3.4832,32.5852,24.52,38325348.69,25
0.4019,10.516,19.8146,1.711,1.4441,49.4905,-0.0641,13853502356,23.397,10.1133,7.4425,10.6449,1.0134,2.0156,11.393,11.1475,64190849.22,15
0.8511,4.105,7.2438,0.9646,0.4551,71.2042,0.0582,4491824645,15.8392,24.8437,3.1847,-38.7518,97.4654,2.285,1.8488,1.0494,21654957.2,15
0.2009,-1.6261,-3.3182,1.5671,1.1406,36.0607,0.0799,5210095974,-7.7423,-25.2854,0.49,-90.3594,1.4889,1.3607,4.0664,1.3494,13650543.91,25
0.4475,4.4849,6.1377,1.0422,0.7149,50.1654,0.1312,15411229780,17.5244,61.111,1.458,20.8879,1.9825,2.7851,3.9358,3.855,98592454.45,15
0.6613,14.7876,21.439,1.802,1.52,38.3692,0.0768,3699339265,20.3871,15.0396,-3.2471,7.5153,12.3727,4.0695,10.4158,9.5504,16541883.21,25
0.2213,3.9573,4.3468,0.9965,0.7663,61.0383,0.1337,2841208966,0.4035,-18.4763,-26.0065,-76.3478,2.0148,1.5705,5.1251,3.587,5563595.38,25
0.0959,-57.4972,-658.0159,0.6063,0.2684,95.6544,-0.0122,37463357.54,-32.8578,95.1959,-28.1204,72.3996,2.5262,0.2835,-415.4071,-43.3593,2233708.34,15
0.3018,9.8782,14.8643,1.35,0.8829,46.5899,0.0659,3753564909,20.6418,12.6757,1.6726,-32.5071,2.7046,1.6608,15.6083,9.5183,8698569.74,15
0.1741,-43.9169,-53.7015,3.8354,3.2805,18.7578,-0.0998,2523875641,-28.8393,11.9093,1.1239,110.2485,1.1749,1.3153,-109.0966,5.1677,2511728.28,15
0.5042,15.4965,18.0416,3.2636,2.8276,24.5736,0.2732,3234848670,17.9761,12.4112,9.6712,22.7773,2.3446,2.0653,16.7449,15.0976,23419479.39,15
0.2255,2.1428,2.0578,1.6736,1.4712,27.9671,0.061,2188296192,-8.0389,12.5447,0.9357,195.9361,6.496,4.738,1.1953,0.6575,1523465.32,15
0.2398,5.044,3.384,1.4786,1.476,57.2232,0.067,5420421840,-14.5762,-15.4765,0.7285,-79.9269,2.1269,192.7887,6.9468,1.9617,17558125.84,25
0.2118,-27.1854,-40.2537,1.11,0.716,33.2,0.077,4109906791,-28.3177,-2.5218,2.8255,17.1043,2.7568,0.8547,-63.2074,8.202,13714675.32,15
0.4387,12.291,14.1564,3.3282,2.1462,23.6275,0.2285,3791689501,-1.2802,-0.4341,-11.18,-5.5038,4.4847,0.9225,11.8727,9.7454,13518400.18,15
0.3024,19.9118,20.1499,4.4285,3.6124,13.1864,0.817,6665024166,15.2861,3.9221,-3.0607,-20.0366,2.9942,0.8557,32.0036,26.7492,31775501.61,15
0.1036,3.7067,2.9368,4.0352,3.2466,21.0644,0.0689,1495727195,-11.2628,11.1499,2.5871,62.3343,0.3948,0.4607,11.2817,16.8915,3208133.43,15
0.46,22.8169,34.7828,0.568,0.2604,41.3359,0.3574,8118790228,6.7124,29.2745,4.6853,407.5487,9.8972,2.5454,22.85,25.6302,16179837.18,25
0.7396,6.7613,10.2234,0.9972,0.7868,65.2526,-0.1115,1498847569,11.7507,32.9715,6.1774,67.9754,2.518,4.9595,3.5274,2.5307,14214471.53,25
0.2247,6.8757,8.0735,2.0653,1.6139,25.6879,0.1534,4963787062,11.1439,3.0127,8.4494,-5.4217,1.6121,1.4384,14.1799,11.1004,16083010.86,15
0.4937,13.6972,61.1932,0.8167,0.8078,80.7382,-0.2074,13285616.44,-16.8547,0.7258,-45.302,-1.1419,5.1618,50.6793,-22.6027,-27.4298,112864.56,25
0.1138,3.992,3.2172,3.861,3.392,16.5289,-0.013,3610702073,0.4767,-3.9834,1.3987,-40.9464,1.9527,1.1431,14.2479,11.9754,5012621.36,15
0.1902,6.0357,6.8247,2.4904,2.4867,25.2704,-0.0546,1980057072,9.767,18.4523,9.5069,242.3456,7.4718,51.2538,16.9132,22.9985,1552581.77,15
0.3964,9.4214,12.2077,2.8976,1.8177,39.5402,0.1755,3270032691,9.3027,7.6883,-1.3941,59.7349,3.4889,1.3552,11.1508,10.2141,13886418.22,15
0.437,3.0794,1.9093,1.7371,1.2722,36.5504,0.2947,2312161382,-8.1704,-6.6503,-23.7548,-32.6663,1.3622,2.2701,0.948,3.5864,3846293.81,15
0.2483,5.2756,7.3023,0.8617,0.6489,53.6889,0.038,3190950623,7.5402,29.8086,0.7006,-61.3159,2.3963,1.8011,6.7537,8.2724,21696601.5,15
0.2052,-8.3504,-24.6694,1.8411,1.7266,49.673,-0.0247,2417098638,-6.7403,-1.656,0.6965,160.6142,1.2037,4.3845,-21.4785,3.8648,6227969.84,25
0.2158,-4.3934,-4.0143,8.5877,7.2518,7.0922,-0.251,1376712281,-5.5382,-29.0958,4.103,211.9654,4.7859,2.281,-6.3794,14.5951,2918544.76,15
0.1206,1.4319,1.6158,4.3481,3.1414,17.8131,0.1664,1284074350,-3.7017,29.4133,-1.7021,41.4002,0.529,0.4048,5.3055,-8.729,2129493.28,15
0.2995,3.2671,4.3101,1.5816,1.1951,40.7932,-0.0118,1929955660,-5.4501,-8.6292,0.0745,-59.0833,0.9143,1.4417,4.0305,1.5736,9330409.11,15
0.6561,9.0603,14.1216,1.1852,1.1593,52.2552,0.1138,38691088076,37.3519,17.8129,5.1438,37.8583,6.3422,51.7036,6.8239,6.0774,121004877,25
0.2042,8.237,10.4903,2.5553,1.6698,31.6446,-0.2164,9118721530,23.8,49.738,5.3469,165.8439,0.999,0.5766,20.3624,19.8233,18838851.86,25
0.2976,1.2955,1.9946,3.5491,2.6918,20.7287,-0.0693,933942283.8,8.7182,17.2211,4.1948,-0.1929,2.2651,1.1102,1.9155,5.522,3809243.98,15
0.3173,1.6671,2.7416,1.539,1.1359,44.9427,0.0265,2879832028,-7.1957,17.5397,-9.6404,153.7029,2.0334,1.3327,2.7112,6.0202,17574811.74,15
0.1481,3.6116,4.2729,8.3032,7.5586,38.5035,-0.0179,2742462909,38.2439,-13.2957,0.5339,-69.6439,1.3203,1.9315,11.1171,7.0191,4645963.54,15
0.4737,28.3828,30.9475,2.8477,1.9676,21.3858,0.2597,3361150151,7.6669,11.5763,-23.4577,15.0499,7.189,1.5762,25.7605,21.1124,20880430.12,15
0.2604,7.2345,10.1904,1.7472,1.2667,36.153,-0.0203,8899855729,16.5488,24.7405,4.9688,15.7053,1.3586,1.1205,12.6961,11.0405,11846980.43,15
0.0848,-12.5442,-32.0179,1.0338,0.6596,56.6415,-0.0077,2570162934,-5.5846,-30.826,1.942,26.9656,0.4926,0.4453,-74.4537,9.893,6648643.07,25
0.2263,2.5067,4.5326,1.3994,1.2396,61.3836,-0.0314,8048981455,4.6043,12.2477,-0.9303,-7.0703,0.3918,2.1504,4.5691,4.0514,19119662.68,15
0.7737,11.5065,17.5927,1.2393,0.6924,36.6974,-0.1039,1523756982,71.4357,109.0212,21.3427,5881.866,6.7641,3.6697,11.8941,17.841,3567851.89,25
0.1322,4.3804,5.4078,1.4575,1.2471,37.3142,0.0707,8032696635,4.2371,74.2341,2.821,65.5236,2.7392,2.0572,14.2213,14.6949,13359341.08,25
0.5016,2.3977,3.182,1.8595,0.9701,34.5129,-0.0953,878003902.1,-5.2627,-0.2671,2.3512,-28.3091,7.3472,1.5958,1.3189,3.0414,2005617.85,15
0.3945,10.6154,12.8347,2.3577,2.276,30.1979,0.035,2692129536,18.2819,28.3073,6.5051,76.7565,0.9133,11.5687,13.3792,14.3729,9610635.2,25
0.4388,7.5754,14.6168,1.8618,1.4866,56.2125,0.1007,1888145443,33.6227,41.6891,8.8959,33.1855,1.9284,2.3968,9.6908,10.4477,8266708.04,15
0.5857,7.2825,8.8479,1.9069,1.6095,38.376,0.0967,1801871104,3.5934,10.2973,-1.133,15.3937,4.1625,4.2711,6.0461,4.8487,8517651.61,25
0.2458,8.5511,12.6006,1.7148,1.6958,44.8074,-0.0617,3103228422,21.313,27.7599,-5.1592,-27.7806,3.2197,4.302,14.0931,7.1796,18439533.65,10
0.1135,0.3313,-0.4893,1.5111,0.6706,28.4656,-0.1461,1527686143,11.4484,14.7067,-0.7837,-224.3716,2.4071,0.6251,-2.15,-3.9479,2615138.5,15
0.317,2.6188,6.4979,1.7768,1.5003,50.0048,0.0809,9004062196,1.7194,3.9321,3.2454,75.6409,1.9586,3.3045,5.3418,7.1683,24059169,15
0.3599,7.0962,9.8378,1.5042,1.2828,46.0157,0.1308,2743554937,9.5044,4.394,2.9603,40.2515,1.7553,3.3268,8.7486,8.8129,11538768.12,15
0.2376,5.8113,8.1777,1.6631,1.1422,42.5984,-0.0358,1894044818,7.9636,54.3279,5.0374,128.1079,1.3636,0.7201,11.5613,11.7106,9189379.78,15
0.8274,6.1703,6.0009,2.8571,2.1553,27.5837,-0.0115,3998581635,4.0169,14.8033,4.1734,20.6574,3.2083,4.1189,3.3639,3.3091,13872489.66,25
0.4976,5.0265,6.3787,1.0089,0.7632,55.4922,0.1291,1226768783,-3.7413,-3.6434,-3.1087,-86.1422,2.2499,3.2289,3.124,0.6212,11182461.21,15
0.1895,-5.8973,-14.4865,1.5436,1.1238,54.5556,-0.0187,1193962759,-2.2959,24.5032,5.1427,361.5584,0.7586,0.6625,-14.5219,11.4737,4133670.2,15
0.4477,3.2528,2.8645,0.9588,0.853,64.0929,0.0629,1012604257,4.3661,79.5767,1.5122,35.2135,2.7795,6.9393,1.7542,1.8004,4414252.66,25
0.5881,-1.1626,-14.3722,0.8935,0.5741,78.3367,0.0407,9155243934,8.185,29.2069,0.5716,-95.0825,2.55,2.4037,-2.9154,0.1548,64024904.01,25
0.5682,44.7412,50.4513,2.8668,2.3726,11.9089,2.3692,2449287457,23.2441,188.0699,-9.8835,2805.9225,26.1794,3.9094,51.3875,62.4017,1679338.37,0
0.0974,-3.4535,-3.6318,4.7896,3.7891,11.4828,-0.224,1230706159,-4.4976,-22.8003,-3.1949,-584.4096,0.4112,0.6579,-14.4699,-29.3621,1978084.75,15
0.4439,13.3194,19.4228,1.6997,1.1793,41.2393,0.1816,4388109217,20.9093,26.7246,9.0687,143.3963,2.1188,1.8429,16.0804,15.3239,19219521,15
0.185,2.4778,2.8332,4.1792,3.7402,20.5902,-0.2004,1281555315,3.1706,26.6128,-2.381,-37.9654,0.7556,1.8353,7.6747,7.2014,2457853.44,15
0.4422,3.8554,2.4711,1.1248,0.8605,69.0199,0.047,2464931521,-9.032,1.61,1.8702,-45.7286,1.1227,2.1846,1.1149,1.3231,15336119.16,15
